trial_id,run_label,suite_id,arm_id,task_id,task_attempt,run_trial_ordinal,raw_reward_present,raw_reward,raw_outcome,execution_validity,activity_subtype,policy_disposition,failure_subtype,termination_subtype,exception_trusted_markers,unclassified_exception,exception_after_substantive_activity,result_reward_present,result_reward_value,result_exception_present,result_exception_type,result_termination_reason,result_status,database_result_consistency,telemetry_status,canonical_completeness,r2_indexed_completeness,r2_read_availability,analyzed_artifact_integrity_status,size_metadata_status,router_observability,classification_confidence,evidence_complete,manual_review_required,manual_review_priority,analyzer_manual_review_priority,evidence_reasons,supporting_artifact_ids,analyzer_version,cost_usd,runtime_seconds,exception_type,database_exception_summary,database_exception_summary_present,database_exception_summary_trusted_markers,bytes_read,oversized_artifacts,unavailable_artifacts
280ebce0-99d7-4254-b931-053bf8e31028,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:cancel-async-tasks,2,5,True,0,failure,substantive,substantive_agent_activity,none_detected,test_assertion_failure,none,[],False,False,True,0,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 2"",""Tool calls: 1"",""Workspace-changing calls: 1"",""Thinking event metadata: 29 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 57047"",""Transcript total input tokens: 57047"",""Transcript output tokens: 2472"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: test_assertion_failure""]","[""f9875b55-351f-4f34-809e-04ac266f4d89"",""b5d4439b-d4da-4bec-b271-452153320c00"",""6a12485b-2c05-453f-b518-060dda2679eb"",""a9344541-4e18-40cb-a6c5-67b1ebfe1bc6"",""90b3f5cc-a10e-4580-9b8c-37abc2f1de82"",""f7f8f967-abbc-4f94-9bca-729ae044118c""]",artifact-evidence-v1.3.2,0.13896475,99.881239,,,False,[],52263,0,0
a6d393de-3fbb-4759-84f3-21becc314780,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:cancel-async-tasks,3,6,True,0,failure,substantive,substantive_agent_activity,none_detected,test_assertion_failure,none,[],False,False,True,0,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 2"",""Tool calls: 1"",""Workspace-changing calls: 1"",""Thinking event metadata: 42 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 57023"",""Transcript total input tokens: 57023"",""Transcript output tokens: 2549"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: test_assertion_failure""]","[""be5a9266-ff50-4b3a-9dbe-c0283c094e44"",""87b29496-963c-4f77-86b7-7442cca9b646"",""b3c43b03-5028-4495-95f6-543134f2b16e"",""b85092f6-53bd-4bf4-9fe5-3246e4c1475f"",""06b14c20-2b5e-4591-8417-fdc13fde8bb4"",""facdd13c-d5c5-4939-87fc-25907ae9c734""]",artifact-evidence-v1.3.2,0.14073975,98.585977,,,False,[],55833,0,0
949c8cb1-b35f-4276-97b4-efc41c0b4f23,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:configure-git-webserver,1,7,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,False,low,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 8"",""Tool calls: 19"",""Workspace-changing calls: 13"",""Thinking event metadata: 14 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 607167"",""Transcript total input tokens: 607167"",""Transcript output tokens: 3344"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""5d005f60-93a8-4170-b431-0cc52c2e7b9b"",""0c1d61cf-e4c1-4139-8a42-b8085594c447"",""dbdd9b96-1437-4788-8d61-015d8065390e"",""b229ee08-d5b3-4542-807a-95939804315d"",""d54db8c0-89c4-40c1-a27d-72e7ec31e191"",""3ce3d269-77b4-47ea-b4bb-2f5107e7c64d""]",artifact-evidence-v1.3.2,0.42364675,130.610359,,,False,[],140110,0,0
8f490c14-4507-4203-bbdb-1adc904693c0,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:configure-git-webserver,2,8,True,0,failure,substantive,substantive_agent_activity,none_detected,test_assertion_failure,none,[],False,False,True,0,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,False,low,low,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 2"",""Tool calls: 2"",""Workspace-changing calls: 1"",""Thinking event metadata: 25 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 86528"",""Transcript total input tokens: 86528"",""Transcript output tokens: 2461"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: test_assertion_failure""]","[""7ae47d0a-16f8-432d-affd-3cec75bb5b86"",""778b3767-fb85-4d6b-88cf-132b18534b0b"",""de189122-f91c-451d-be1f-e671f656d325"",""310678c4-4dd3-4155-a5e5-e6178aea8de1"",""898abcd5-78b2-46e0-a1f1-31833043c7d6"",""bd04bf29-25a4-42a9-87f4-4ddd0caff3d6""]",artifact-evidence-v1.3.2,0.121712,89.290207,,,False,[],54901,0,0
f13d0edb-1527-4f80-88cb-f2159a4c52fb,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:configure-git-webserver,3,9,True,0,failure,unknown,activity_unknown,none_detected,timeout,timeout,[],False,False,True,0,True,NonZeroAgentExitCodeError,,,consistent,database_missing_transcript_present,9/9,9/9,available,verified,consistent,unknown,high,True,True,high,high,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: none"",""Termination / exception subtype: timeout"",""Visible assistant events: 0"",""Tool calls: 0"",""Workspace-changing calls: 0"",""Thinking event metadata: 0 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: not recorded"",""Transcript total input tokens: 0"",""Transcript output tokens: 0"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""0d269f64-7c42-4b8a-8939-af0f5fb0156c"",""cfe2937f-0999-4a2b-8daa-04978aa95237"",""5d15fbed-caba-4bbf-8a01-6e95b5eb3bff"",""7e620725-320a-4a81-86af-ceb40f81cb48"",""e0fcbb1c-39e6-46f8-b9f0-92f1a49a979f"",""222c1489-2dbf-48c1-aab1-cfb9525a50ee"",""471b5d85-3861-483d-93d3-e774f0b57e4d""]",artifact-evidence-v1.3.2,,50.848638,exception_info,,False,[],26478,0,0
a85084ab-e5ac-4c72-97ab-585cb017898e,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:custom-memory-heap-crash,1,10,True,0,failure,substantive,timeout_after_meaningful_activity,none_detected,timeout,timeout,"[""timeout""]",False,True,True,0,True,AgentTimeoutError,,,consistent,partial,9/9,9/9,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 16"",""Tool calls: 94"",""Workspace-changing calls: 43"",""Thinking event metadata: 1459 (content neither retained nor displayed)"",""Final result: not observed"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 5469444"",""Transcript total input tokens: 5574993"",""Transcript output tokens: 3522"",""Transcript usage basis: per_message"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""513e1781-9416-496e-a4b3-2f4f1acbbd62"",""066405cf-d402-4a62-a73d-0d057ebcbd86"",""502d705e-be23-46d3-a984-d5fd072a4766"",""d45ee084-1059-462d-85bd-2d75b6ef94f7"",""51bce41e-ce40-4a32-a63f-b00b376814fe"",""7c22906c-aec9-432b-aa76-144329cd556d"",""4ce0996d-b325-41e7-b2d0-012d3bf16669""]",artifact-evidence-v1.3.2,,1932.573769,exception_info,,False,[],2219401,0,0
4510bdd1-6576-4837-ba14-7adc08600271,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:custom-memory-heap-crash,2,11,True,0,failure,substantive,timeout_after_meaningful_activity,none_detected,timeout,timeout,[],False,True,True,0,True,NonZeroAgentExitCodeError,,,consistent,consistent,9/9,9/9,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: none"",""Termination / exception subtype: timeout"",""Visible assistant events: 10"",""Tool calls: 30"",""Workspace-changing calls: 7"",""Thinking event metadata: 1372 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 877832"",""Transcript total input tokens: 877832"",""Transcript output tokens: 78736"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""a38092c0-a94d-4de0-8050-9fb83996b853"",""0681e621-a114-4509-a782-514e08961713"",""216e0bdf-7a61-4eaf-8a35-bb15fe63ff28"",""2f64eb45-f308-4648-b2c3-b4331c3c2b12"",""6db673bb-a954-4678-a478-88bbc8d9cbb9"",""63b7832b-8a96-4ee5-be4b-02fc174f61de"",""d1684d29-40ad-4a77-a034-146757c7cfe3""]",artifact-evidence-v1.3.2,2.84082075,1397.117233,exception_info,,False,[],1338858,0,0
deee7292-3b79-486b-9b1c-a1dbcf26970f,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:custom-memory-heap-crash,3,12,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,False,low,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 13"",""Tool calls: 28"",""Workspace-changing calls: 6"",""Thinking event metadata: 562 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 795763"",""Transcript total input tokens: 795763"",""Transcript output tokens: 33433"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""c2004b6d-59e6-4aeb-aa5f-33c29cda46c9"",""26dab112-f8cd-498e-b71a-2183a9e197e9"",""15121382-05e6-4359-8585-90df782515cc"",""2534b9b1-4a45-462c-87a4-25c0277dbb19"",""85622b02-83ca-4e93-bd3a-9385045d00c8"",""68bd5aa9-7c80-4248-8ba1-f8203ea47c0d""]",artifact-evidence-v1.3.2,1.34399275,698.566535,,,False,[],741888,0,0
3f62ba81-6933-45a5-a2eb-8a567022dbfd,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:fix-code-vulnerability,1,13,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,False,low,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 6"",""Tool calls: 16"",""Workspace-changing calls: 4"",""Thinking event metadata: 5 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 474451"",""Transcript total input tokens: 474451"",""Transcript output tokens: 2163"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""13fad5ec-7c4f-495d-a644-9bc28f1011a1"",""bedba027-c351-4f8f-a9b0-3fba7ca9b472"",""8299b6be-2b88-4e77-9413-0dcf0d3c27b5"",""07e55611-bc45-4d89-a980-c769b2757984"",""3fc2383a-f4e8-451d-8dc6-c78e12425e39"",""2a13c68f-accb-4273-9f16-8805a48aba73""]",artifact-evidence-v1.3.2,0.543669,171.195175,,,False,[],617134,0,0
cb4c8c9a-16ab-44a6-bd63-801534e39ee4,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:fix-code-vulnerability,2,14,True,0,failure,unknown,activity_unknown,none_detected,timeout,timeout,[],False,False,True,0,True,NonZeroAgentExitCodeError,,,consistent,database_missing_transcript_present,9/9,9/9,available,verified,consistent,unknown,high,True,True,high,high,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: none"",""Termination / exception subtype: timeout"",""Visible assistant events: 0"",""Tool calls: 0"",""Workspace-changing calls: 0"",""Thinking event metadata: 0 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: not recorded"",""Transcript total input tokens: 0"",""Transcript output tokens: 0"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""356633cf-9376-4f7a-bdda-1ce268568f9f"",""044d8265-1d2b-4b9a-a857-7610654220d4"",""91183995-39b0-4e52-8cad-7031d4d9e4c7"",""d76497be-70da-4a95-b3c8-db85a9a42806"",""69bed6eb-667d-4950-8a2e-4899c1db889d"",""28a9a3fc-8716-453f-869c-0e9944820580"",""2d5ed546-ac9d-435b-8494-6f1939cc11fe""]",artifact-evidence-v1.3.2,,50.966959,exception_info,,False,[],74987,0,0
3f484917-29f5-4c72-9f11-f37395c5059d,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:fix-code-vulnerability,3,15,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,False,low,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 9"",""Tool calls: 100"",""Workspace-changing calls: 4"",""Thinking event metadata: 21 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 525161"",""Transcript total input tokens: 525161"",""Transcript output tokens: 3045"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""63df807f-0950-4239-8c8a-146af43227b3"",""b8339316-6d16-4e9c-861f-e12b82731d32"",""933978ba-33e5-4ca4-a2ca-0b66fa353135"",""e8956567-d3c0-451d-a947-52cb9a48fb2b"",""208b11c4-759d-41db-8205-8bc32361f9eb"",""c078ba42-12ed-4eff-9726-e0d08ecfd79e""]",artifact-evidence-v1.3.2,2.05423875,320.770447,,,False,[],825186,0,0
09d62070-e2cd-4bf4-a18f-ee24d2241c4d,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:git-leak-recovery,1,16,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,False,low,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 6"",""Tool calls: 8"",""Workspace-changing calls: 3"",""Thinking event metadata: 5 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 205276"",""Transcript total input tokens: 205276"",""Transcript output tokens: 1117"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""1e30cd70-f44c-46e1-b3ac-d59d090848b9"",""369db2c7-af90-4196-ad89-941695096694"",""4c235cb9-2696-465c-8b49-886e9354764a"",""4334e5a1-ba63-4b18-a04b-16cf1847e3d2"",""f04ef329-fef8-466c-a912-1d806b448ede"",""26a5333e-7326-4964-9e83-56fe94efae62""]",artifact-evidence-v1.3.2,0.1529205,70.483896,,,False,[],65539,0,0
5a2b5e3f-8ab0-4907-ad7c-ee1cab9ceeba,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:git-leak-recovery,2,17,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,False,low,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 5"",""Tool calls: 7"",""Workspace-changing calls: 2"",""Thinking event metadata: 4 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 204981"",""Transcript total input tokens: 204981"",""Transcript output tokens: 1017"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""82ce1c62-54e6-4d05-b5bb-52c2624a5b38"",""db9fbfa1-f1fb-4233-ab28-2b9d285abec7"",""a38f5a84-8122-4cea-ba8a-7a5c3837eb39"",""c74176a1-f05e-44e5-9219-6002c6c00414"",""7b5bc609-5001-4421-b89c-4ab5528e474e"",""b837e985-7b2c-4646-883e-ed00638baf8c""]",artifact-evidence-v1.3.2,0.149261,69.814124,,,False,[],61602,0,0
dcbfa760-779e-465b-a552-9b3dab102517,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:git-leak-recovery,3,18,True,0,failure,unknown,activity_unknown,none_detected,timeout,timeout,[],False,False,True,0,True,NonZeroAgentExitCodeError,,,consistent,database_missing_transcript_present,9/9,9/9,available,verified,consistent,unknown,high,True,True,high,high,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: none"",""Termination / exception subtype: timeout"",""Visible assistant events: 0"",""Tool calls: 0"",""Workspace-changing calls: 0"",""Thinking event metadata: 0 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: not recorded"",""Transcript total input tokens: 0"",""Transcript output tokens: 0"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""d6706e32-e698-4ca5-b568-dae07428d5bc"",""17175da0-c842-4123-863c-f012d3cb8e18"",""e2d49340-c94a-4097-9cc8-647007088ab4"",""1e9119ff-127f-4bcc-830e-b2f36fa79172"",""77d35188-bb27-4b01-9c35-936ba4f85d00"",""1b7470f8-305a-482e-a741-ce7525512fc4"",""27692ea6-ed4f-4d0b-a105-eddabc04ebc4""]",artifact-evidence-v1.3.2,,50.329828,exception_info,,False,[],27563,0,0
b365c1ff-6c97-4aa9-ab36-b58c207b292a,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:llm-inference-batching-scheduler,1,19,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,False,low,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 11"",""Tool calls: 41"",""Workspace-changing calls: 25"",""Thinking event metadata: 1353 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 2369823"",""Transcript total input tokens: 2369823"",""Transcript output tokens: 107700"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""c0de3371-f9e8-4e65-b38d-7d4cbede4d5f"",""e1d95f18-9c13-41f5-bdbb-a55ef5962195"",""c8465951-7b2f-4d19-a550-56bed9e105f0"",""6a03bc41-087c-49fd-bd53-a49653aaca29"",""08eaa6c2-13d1-4482-81f9-853629ff524f"",""0f22bf30-6644-477a-bcf3-f046beb377b2""]",artifact-evidence-v1.3.2,4.66482725,1730.909828,,,False,[],1466374,0,0
4acbb1bb-318c-49b9-b933-268c9fb3be67,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:llm-inference-batching-scheduler,2,20,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,False,low,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 11"",""Tool calls: 42"",""Workspace-changing calls: 32"",""Thinking event metadata: 611 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 2693383"",""Transcript total input tokens: 2693383"",""Transcript output tokens: 81607"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""70bf1bd6-89e8-4cb5-9159-fceacf12ffab"",""014e906f-30cd-47a8-979c-bff07b631dc2"",""42ecf6b2-7352-48d4-b31f-fe20ba10cea1"",""014a4d1d-94eb-46b2-b3a7-78bff160ded3"",""9eb4710d-731e-4abe-bd76-3137a1110288"",""956c1a9d-a89b-41c2-bbbb-13ca11430114""]",artifact-evidence-v1.3.2,3.9776495,1357.184511,,,False,[],1234295,0,0
1183c317-4ff8-4bfb-ba87-9fe7524c0203,router-anthropic-sonnet/2026-06-27__01-30-11,phase3-full-20,router-anthropic-sonnet,terminal-bench-2.0:llm-inference-batching-scheduler,3,21,True,0,failure,substantive,timeout_after_meaningful_activity,none_detected,timeout,timeout,"[""timeout""]",False,True,True,0,True,AgentTimeoutError,,,consistent,partial,9/9,9/9,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 5"",""Tool calls: 9"",""Workspace-changing calls: 3"",""Thinking event metadata: 2127 (content neither retained nor displayed)"",""Final result: not observed"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 260316"",""Transcript total input tokens: 260316"",""Transcript output tokens: 92"",""Transcript usage basis: per_message"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""eccce5a9-1a15-47b5-81d4-c7b6943380f3"",""7853c97b-95f5-4fd9-bf09-d4118f9094a2"",""2f9915a3-0312-41e2-998d-c2deb976023a"",""a28f7603-048a-447e-b9f2-01108614f181"",""8793ae5c-a0bf-4813-ba19-4f24e8b99f03"",""0890231c-0e28-40a0-b1d1-b67aac5bf7bc"",""6c14f393-ca2c-4776-abd4-262ac4e7f366""]",artifact-evidence-v1.3.2,,1842.422831,exception_info,,False,[],1427757,0,0
